Country Name,Series Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Grenada,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5.227777778,5.455555556,5.683333333,5.911111111,6.138888889,6.366666667,6.594444444,6.822222222,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,..
Guatemala,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,4.193120779,4.50291604,4.8127113,5.12250656,5.43230182,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.742097081,5.74,..
Guinea,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,1.06,1.04,1.02,1.004260355,0.985088757,0.96591716,0.946745562,0.927573965,0.908402367,0.889230769,0.856923077,0.863461539,0.87,0.876538462,0.883076923,0.920473373,0.957869823,0.995266272,1.032662722,1.070059172,1.107455621,1.144852071,1.182248521,1.21964497,1.25704142,1.29443787,1.33183432,1.369230769,1.369230769,1.369230769,1.37,..
Guinea-Bissau,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.14,0.41,0.68,0.954188034,1.224957265,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.495726496,1.5,..
Guyana,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,3.33,3.38,3.436073059,3.487442922,3.538812785,3.590182648,3.641552511,3.692922374,3.744292237,3.709223744,3.674155251,3.639086758,3.604018265,3.568949772,3.514840183,3.460730594,3.406621005,3.352511416,3.298401827,3.298401827,3.298401827,3.298401827,3.298401827,3.298401827,3.298401827,3.298401827,3.298401827,3.298401827,3.298401827,3.3,..
Haiti,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,9.04,9.75,10.45,11.15400591,11.85711649,11.96616472,12.07521295,12.18426119,12.29330942,12.40235766,12.51140589,12.62045413,12.72950236,12.83855059,12.94759883,13.05664706,13.1656953,13.27474353,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38379177,13.38,..
Honduras,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.621268764,4.62,..
Hungary,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,12.13,12.33,11.84,11.3537133,10.86735751,10.38100173,10.30886586,10.23672999,10.16459413,10.09245826,10.02032239,9.948186529,9.853770869,9.75935521,9.664939551,9.570523892,9.476108233,9.381692573,10.95336788,9.274611399,9.02417962,8.723661485,9.067357513,6.775474957,6.960276339,6.837651123,8.180518135,8.494752155,7.708246978,8.070120898,8.07,..
IBRD only,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.23,0.23,0.23,0.225574127,0.224894687,0.224215247,0.223535807,0.222856366,0.222176926,0.221497486,0.222856366,0.224215247,0.224215247,0.224215247,0.246444263,0.26867328,0.290902297,0.313131313,0.33536033,0.357589346,0.378685963,0.399510803,0.39557005,0.37423563,0.379807039,0.353308874,0.394075282,0.394075282,0.394075282,0.394075282,0.39,..
IDA & IBRD total,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA blend,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA only,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,52.48,53.61,54.75,55.88003697,57.01373485,58.14743274,59.28113062,60.41482851,61.54852639,62.68222428,64.22874204,65.77525981,67.32177757,64.2061717,64.58715855,64.96814541,65.34913227,65.73011912,66.11110598,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49209283,66.49,..
Indonesia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,10.43,10.95,11.47,11.99196745,12.51142457,13.03088169,13.5503388,14.06979592,14.58925303,15.10871015,16.02044985,16.93218954,17.84392924,18.75566893,19.66740863,20.57914833,21.49088802,22.40262772,23.31436741,24.22610711,25.13784681,26.0495865,26.9613262,27.87306589,28.78480559,29.69654528,29.69654528,29.69654528,29.69654528,29.69654528,29.7,..
"Iran, Islamic Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,58.82,60.03,61.25,66.91722419,72.58472168,73.54672264,74.5087236,75.47072456,76.43272552,77.39472649,78.40111067,79.40749486,80.41387905,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.28908129,81.29,..
Iraq,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,63.37,66.63,69.89,73.14606742,76.40449438,79.66292135,82.91095506,86.16938202,89.42780899,92.68623596,90.07742777,87.46861958,84.8598114,82.25100321,79.64219502,77.03338684,74.42457865,71.81577047,69.20696228,66.59815409,63.98934591,61.37351525,58.76470706,56.15589888,49.02247191,54.08707865,60.48174157,47.14044944,79.51966292,63.25842697,59.58,..
Ireland,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,5.55,5.59,5.62,5.659287777,5.494356462,5.329425147,5.164493832,4.999562516,4.834631201,4.669699886,4.504768571,4.339837256,4.174905941,4.009974626,3.845043311,3.679018287,3.512993263,3.577959577,3.64292589,4.001176345,4.359426799,4.717677254,5.075927708,5.434178163,5.792428617,6.150679072,6.508929526,20.04213483,21.6011236,21.68539326,22.21,..
Israel,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,134.76,133.86,132.97,132.0679838,132.2060219,133.603658,135.0012941,136.3989302,137.7965663,139.1942024,136.1789319,133.1636615,148.390993,122.4225692,121.2866304,120.1506916,119.0147528,117.878814,116.7428752,115.6069364,112.2595117,108.912087,105.5128979,102.1482184,98.86981279,103.4423259,103.6148736,95.93650246,100.4227418,110.0854111,132,..
Italy,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,36.68,37.12,37.56,37.99881816,38.43954645,38.88027475,39.32100304,39.76173133,39.70808001,39.69735953,38.23045997,36.76356041,35.29666085,33.82976129,32.32144839,30.88289201,29.44433562,47.19539656,29.60034093,29.69508515,29.78982937,29.88457359,29.94407241,29.93375824,29.92344406,29.8426391,29.76183413,29.68102917,29.82201075,29.64578377,29.65,..
Jamaica,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,8.57,8.843600269,9.11748789,9.39137551,9.66526313,9.93915075,10.21303837,10.48692599,10.76081361,11.03470123,11.30858885,11.58247647,11.85636409,12.13025171,12.40413933,12.67802695,12.95191457,13.22580219,13.49968981,13.77357743,14.04746505,14.32135267,7.668853368,12.4734362,12.34396002,12.21448383,12.08500765,11.04643079,12.38,..
Japan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,41.93,42.02,41.64,41.25057471,40.84597701,40.92643678,41.00689655,41.19233716,41.37777778,41.56321839,40.1954023,38.82758621,38.67126437,38.51494253,38.35862069,38.20229885,38.04597701,37.69471264,37.34344828,37.24348112,37.14351396,37.0435468,36.94357964,36.84361248,36.74364532,36.64367816,36.45977011,36.36781609,36.04597701,36.04597701,36.05,..
Jordan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,98.08,103.68,101.1,98.66936696,96.23791592,93.80646488,91.37501384,88.95780264,85.76531177,82.57282091,77.3183235,81.81019888,82.31492176,88.91112764,95.93531953,101.5616347,103.2229483,102.7799313,95.58090597,98.90353306,88.16037213,94.03034666,99.78956695,107.4094584,96.156828,100.077528,100.4430169,102.2261602,104.31277,106.0493964,102.52,..
Kazakhstan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,46.1,45.29403606,44.48404993,40.96976422,37.4554785,33.94119279,30.42690707,29.12621359,28.89042996,30.87378641,31.84466019,32.78779473,34.39667129,29.4590846,31.63661581,28.39112344,29.87517337,33.02357836,30.44382802,29.66712899,31.2482663,32.0110957,30.04160888,30,31.13730929,32.6518724,32.61581137,34.09847434,34.1,..
Kenya,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,16.49,16.09,15.68,15.27921872,14.87602258,14.47282643,14.06963029,13.66643414,13.263238,12.86004185,14.94873909,17.03743632,19.12613355,20.18372394,21.24131433,22.29890472,23.35649511,24.4140855,25.47167589,26.52926628,26.53256389,26.5358615,26.53915911,26.54245672,26.54575433,33.23990107,33.23990107,33.23990107,33.23990107,33.23990107,33.24,..
Kiribati,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,27.41300865,27.47850048,27.54399231,27.60948414,27.67497597,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.7404678,27.74,..
"Korea, Rep.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,62.07,64.1,66.13,68.16362272,70.1943124,72.22500208,74.25569177,76.43199066,78.60828955,80.78458844,82.96088733,85.13718622,85.16540183,85.19361744,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22183304,85.22,..
Kuwait,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,1535,1295.31746,1385.572421,1475.827381,1566.082341,1656.337302,1784.092262,1911.847222,1993.423611,2075,2176.846154,2278.692308,2380.538462,2482.384615,2584.230769,2686.076923,2787.923077,2889.769231,2991.615385,3093.461538,3195.307692,3297.153846,3399,3575,3850.5,3850.5,3850.5,3850.5,3850.5,..
Kyrgyz Republic,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,63.56317361,63.87698567,64.19079773,64.50460979,64.81842185,65.13223391,65.44604597,62.87819764,60.31034931,57.74250097,55.17465264,52.60680431,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.03895598,50.04,..
Lao PDR,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.277053455,2.572359844,2.867666232,3.162972621,3.458279009,3.753585398,4.048891786,4.344198175,4.639504563,4.934810952,5.117340287,4.993481095,4.771838331,4.771838331,4.791395046,4.791395046,4.79,..
Latin America & Caribbean (IDA & IBRD),Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latvia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,2.393557258,2.257356119,2.121154979,1.98495384,1.848752701,1.712551562,1.576350422,1.440777843,1.396110784,1.351443724,1.306776665,1.262109605,1.217442546,1.348261638,2.327047731,1.621685327,2.175014732,1.462581025,1.390689452,0.992928698,1.041249263,1.095214302,1.067280854,1.080430171,1.052616382,1.067831467,1.07,..
Lebanon,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,39.11,40.04,40.96,41.88838417,42.64546831,43.40255246,44.1596366,44.91672074,45.67380489,41.07722258,40.27903958,39.48085659,38.68267359,37.88449059,35.56132382,37.88449059,40.20765737,42.53082414,44.85399092,47.17715769,49.50032446,51.82349124,54.14665801,56.46982479,58.79299156,58.79299156,58.79299156,58.79299156,58.79299156,58.79299156,58.79,..
Lesotho,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,2.78,2.74,2.71,2.669926246,2.632899223,2.5958722,2.558845178,2.521818155,2.484791132,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.565905097,2.57,..
Liberia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.24,0.24,0.24,0.236287625,0.236399108,0.236510591,0.236622074,0.236733556,0.236845039,0.236956522,0.242427536,0.247898551,0.253369565,0.25884058,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.264311594,0.26,..
Libya,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,674.29,668.57,662.86,657.1428571,650.6114286,644.08,637.5485714,628.4457143,621.9142857,615.4285714,631.9571429,648.4857143,665.0142857,681.5428571,698.0714286,715.0816327,732.0918367,749.1020408,766.1122449,783.122449,800.1326531,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.14,..
Liechtenstein,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,31.34246575,29.44484499,27.54722422,25.64960346,23.7519827,21.85436193,19.95674117,19.222062,18.48738284,17.75270368,17.01802451,16.6705119,16.32299928,13.37130497,10.41961067,7.467916366,4.516222062,3.870223504,3.224224946,2.578226388,2.752703677,2.219899063,1.867339582,1.834102379,1.834102379,1.834102379,1.83,..
Luxembourg,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,5.06,4.98,4.89,4.809286899,4.726368159,4.805140962,4.883913765,4.962686567,5.04145937,4.927031509,4.812603648,4.698175788,4.583747927,4.469320066,4.354892206,4.240464345,4.126036484,4.011608624,3.897180763,3.946932007,3.839137645,3.698175788,3.573797678,3.814262023,3.714759536,3.68159204,3.781094527,4.328358209,4.087893864,3.963515755,3.96,..
Madagascar,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,12.57,12.42,12.26,12.1084728,11.9550523,11.8016318,11.6482113,11.4947908,11.34137029,11.18794979,11.20266109,11.21737238,11.23208368,11.24679498,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26150628,11.26,..
Malawi,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,12.07586118,12.7214768,13.36709242,14.01270804,14.65832366,15.30393928,15.9495549,16.60605083,17.26254677,17.34331054,17.42407431,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.50483809,17.5,..
Malaysia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,4.81,4.43,4.06,3.683162393,3.845641026,2.812307692,2.832334683,2.852361673,2.872388664,2.892415655,2.912442645,2.932469636,2.952496626,2.972523617,2.992550607,3.012577598,3.032604588,3.052631579,3.07265857,3.09268556,3.112712551,3.132739541,3.152766532,3.172793522,3.192820513,3.36,3.43948718,3.43948718,3.43948718,3.43948718,3.44,..
Maldives,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,11.59,12.37,12.57,12.77777778,15.32051282,15.88141026,16.44230769,17.00320513,17.56410256,17.66666667,17.125,16.91666667,16.70833333,16.5,14.47619048,14.87301587,15.46031746,15.66666667,9.523809524,3.380952381,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.67,..
Mali,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,3.77,4.19,4.61,5.026424085,5.444661035,5.862897986,6.259015595,6.655133203,7.051250812,7.447368421,7.84348603,7.875406108,7.907326186,7.939246264,7.971166342,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8.00308642,8,..
Malta,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,48.99,48.28,47.56,46.85148515,46.13861386,49.16548798,52.19236209,55.21923621,58.24611033,61.27298444,64.29985856,67.32673267,68.43564356,68.51485149,70.65346535,71.76237624,72.87128713,70.89108911,62.77227723,80.99009901,75.44554455,79.40594059,91.28712871,89.10891089,82.77227723,82.97029703,91.08910891,84.62300297,80.66096515,81.5972998,78.28,..
Marshall Islands,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,15.87,15.85,15.84,15.81794066,15.80033733,15.782734,15.76513067,15.74752735,15.72992402,15.71232069,15.0830222,14.45372372,13.82442523,13.19512674,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.24621733,13.25,..
Mauritius,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,20.93,21.29,21.64,21.99927299,22.35550709,22.31915667,22.28280625,22.24645583,22.21010542,22.173755,23.56718769,24.96062038,26.35405307,25.73609597,25.11813886,24.7909851,22.90076336,27.84442021,22.97346419,23.15521629,20.7560887,21.15594329,22.10105416,22.53725918,22.24645583,22.53725918,22.173755,21.48309706,21.62849873,22.06470374,21.96,..
Mexico,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,23.51,23.74,23.97,24.19861359,24.42744717,24.65628075,24.88511432,25.1139479,25.34278148,25.57161506,25.80044863,27.12050055,28.02076613,28.20832145,28.58343211,28.88352064,29.50245322,29.92666587,28.7484808,29.87006167,29.81379507,31.03290471,30.6277852,31.85814815,32.13197893,32.47595541,32.94972017,44.46268418,44.71842969,44.81702434,45.02,..
"Micronesia, Fed. Sts.",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,29.15,27.51,25.87318087,24.23448173,26.08159068,22.11099711,21.62621163,21.14142614,20.65664066,12.97891298,12.86011286,12.83041283,12.65221265,12.65221265,12.68191268,12.68191268,13.14226314,12.84526285,12.63736264,12.57796258,12.62251262,12.45916246,12.42946243,12.47401247,12.51856252,12.47401247,12.42946243,12.45916246,12.56311256,12.56,..
Monaco,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,3.14,3.205692985,3.268948379,3.332203773,3.395459166,3.45871456,3.521969954,3.585225347,3.648480741,3.711736135,3.774991528,3.838246922,3.753303965,3.964757709,3.991678904,4.018600098,4.045521292,3.896965247,3.748409202,3.599853157,3.451297112,3.302741067,3.154185022,3.395007342,3.395007342,3.395007342,3.395007342,3.395007342,3.4,..
Montenegro,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,50.44,53,52.97,53.69653914,54.03254452,54.41405462,55.93078289,57.44751116,58.96423943,60.4809677,65.79225268,71.10353766,68.55949695,66.01545625,63.47141554,60.92737484,58.38333413,55.83929343,53.29525272,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75121202,50.75,..
Mozambique,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.75,0.78,0.81,0.845690196,0.877267323,0.908844449,0.940421576,0.971998703,1.00357583,1.035152956,1.07412604,1.129668762,1.185211483,1.240754204,1.296296925,1.341815866,1.387334806,1.432853746,1.478372686,1.523891626,1.569410566,1.614929506,1.660448446,1.705967386,1.751486326,1.751486326,1.751486326,1.751486326,1.751486326,1.751486326,1.75,..
Myanmar,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,5.2,5.27,5.33,5.40010072,5.467447357,5.534258165,5.600303502,5.667037763,5.733772024,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.801501397,5.8,..
Namibia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,0.76,0.78,0.8,0.8150978,0.833435208,0.815709047,0.840158924,0.864608802,0.907701712,0.897141031,0.879346799,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.861552567,0.86,..
Nauru,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,8.369070541,8.357622965,8.34617539,8.334727814,8.323280238,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.311832662,8.31,..
Netherlands,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,15.16,14.6,14.04,13.47522309,12.91475223,12.35428137,13.26846402,14.18264667,15.09682931,16.01101196,16.92519461,18.17652364,19.42785267,20.6791817,21.93051073,21.3521929,20.77083729,20.33415607,21.66318587,20.75185115,19.34687678,20.35314221,20.20125309,18.01784697,15.96924245,15.23333966,15.02980824,16.36698361,17.00060692,16.80356059,16.08,..
New Zealand,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,1.98,2.05,2.13,2.198160438,2.270345791,2.342531145,2.414716498,2.486901851,2.559087205,2.76493189,2.970776575,3.17662126,3.382465945,3.58831063,3.794155315,4,4.059698452,4.119396903,4.179095355,4.238793806,5.191116544,6.143439283,7.095762021,8.04808476,8.04808476,8.04808476,8.04808476,8.04808476,8.04808476,8.04808476,8.05,..
Nicaragua,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,2.2414515,2.331281361,2.419192171,2.509022032,2.539826538,2.570631044,2.60143555,2.632240056,2.651430565,2.670621075,2.689811584,2.663836199,2.637860813,2.611885428,2.563012276,2.514139123,2.465265971,2.416392819,2.367519666,2.318646514,2.269773362,2.219818563,2.220900209,2.22,..
Niger,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,2.5,2.62,2.74,2.861272837,2.982634009,3.103995182,3.225356354,3.346717527,3.468078699,3.589439872,3.710801044,3.832162216,3.953523389,4.074884561,4.196245734,4.446482746,4.696719757,4.946956769,5.197193781,5.447430793,5.697667804,5.947904816,6.198141828,6.44837884,7.344283277,7.453924915,6.746113481,10.37334044,11.02093771,11.02093771,11.02,..
Nigeria,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,5.46,5.74,6.02,6.299522958,6.580739416,6.861955874,7.143709004,7.42438879,7.705784138,7.986821705,8.183410853,8.38,8.576589147,8.773178295,8.969767442,9.109457364,9.249147287,9.388837209,9.528527132,9.668217054,9.668217054,9.668217054,9.668217054,9.668217054,9.668217054,9.668217054,9.668217054,9.668217054,9.668217054,9.668217054,9.67,..
North Macedonia,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,37.63310745,32.41166505,27.19022265,21.96878025,16.74733785,16.03581801,15.32429816,19.54824137,23.77218458,27.99612778,20.66795741,13.33978703,19.34051307,25.34123911,21.99903195,18.65682478,15.31461762,11.97241046,16.40225879,20.83210713,25.26195547,38.69232817,52.12270087,38.70232333,38.3357938,37.97,..
Norway,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,1.74,1.76,1.78,1.800313688,1.820270913,1.840228137,1.822078581,1.803929024,1.785779468,1.829972841,1.95370994,1.942237914,1.960956002,2.136328083,2.083030961,2.234980989,2.301140684,2.231368821,2.161596958,2.133536122,2.10539924,2.077338403,2.094144487,2.11313308,2.063368821,2.013604563,2.046106464,2.044449926,2.042937874,2.041311754,2.01,..
Oman,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,85.5,86.47,87.45,88.42099567,86.96608947,87.93975469,88.91341991,89.88708514,90.86075036,92.85714286,90.79220779,89.75,84.71428571,87.91428571,91.11428571,94.31428571,97.51428571,100.7142857,103.9142857,107.1142857,110.3142857,113.5142857,116.7142857,116.7142857,116.7142857,116.7142857,116.7142857,116.7142857,116.7142857,116.7142857,116.71,..
Pakistan,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,95.45,96.61,97.77,98.9223565,100.0783865,101.2344164,102.3904464,103.5464764,104.7025063,105.8585363,106.641157,107.4237777,108.2063984,108.9890191,109.7716398,110.6941292,111.6166186,112.569781,112.3182627,113.6617385,110.1036746,115.2567327,112.569781,119.5448132,120.7901356,122.5507638,122.6734556,118.2381449,108.6497761,116.3057481,162.07,..
Palau,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.771347813,0.815431915,0.859516017,0.903600119,0.8934097,0.930749777,0.90107111,0.90107111,0.90107111,0.90107111,0.90107111,0.9,..
